"",tSNE_1,tSNE_2
regulatory.t6279,-27.4722736423883,2.93117756614639
regulatory.t4065,-34.6654898033336,4.2092706481758
regulatory.t7322,-16.0247938826691,2.25630776396565
regulatory.t1585,-5.13697974473926,-11.0350109650298
regulatory.t524,-26.2825668300246,9.47807364066206
regulatory.t2513,-40.7112803626821,10.5094263038841
regulatory.t1367,-28.93124970423,8.42886684836772
regulatory.t5129,-22.058323017082,4.42063792432017
regulatory.t2871,6.7293721449997,-14.0116499110098
regulatory.t9750,-40.6969861045707,2.8000563973502
regulatory.t2714,-44.0850496830911,6.76013455334641
regulatory.t5642,-40.8101815137474,5.01072819835009
regulatory.t6013,-32.2847243333922,-1.78026234946469
regulatory.t1606,-13.7253795142282,-1.20305575859722
regulatory.t5047,-43.1120996514021,9.71952890104859
regulatory.t9534,-12.8495918647267,-5.06969689823072
regulatory.t3830,-42.0983551646842,7.38982526508498
regulatory.t3243,-25.0669566229417,-1.15996802055181
regulatory.t10260,-18.0246173957547,9.03925095009865
regulatory.t1995,-36.15173132545,1.08744767311066
regulatory.t7583,-22.6189468423685,2.02931879831405
regulatory.t1042,-34.0236262468487,12.2205395227244
regulatory.t5877,11.5851189728606,1.68579908153389
regulatory.t2454,-6.78426084680431,9.2754773427092
regulatory.t5412,-27.4406194151297,6.8854905045323
regulatory.t9544,-15.0230975087805,4.07201907904664
regulatory.t6623,-20.3728454790014,-0.0708876506825129
regulatory.t8015,-40.018840735036,7.03497587756384
regulatory.t8044,-13.6212279491683,-1.50617514433666
regulatory.t7539,-3.42346548202178,-4.08308620277867
regulatory.t8719,-33.0285579213861,5.08801611501661
regulatory.t5470,-22.3219566717598,8.30289906539962
regulatory.t2657,-12.8565874485873,14.502569076685
regulatory.t5990,-0.200523422736557,-4.05820833993361
regulatory.t4100,-10.2603608541547,-2.37788807100644
regulatory.t7073,-5.93733058710876,-4.2313522693046
regulatory.t7934,-46.4252089816029,5.37234741705937
regulatory.t5733,-26.4775075594263,7.56550534971737
regulatory.t8911,-9.06424081833672,-9.8953395371728
regulatory.t5498,-17.5256414674006,3.67396763094938
regulatory.t8660,7.39853214383659,2.31766280756645
regulatory.t8123,-30.50218757067,-3.38200297564849
regulatory.t4971,-24.5005313990595,5.46379510783248
regulatory.t4249,-21.6950538536616,0.691822358086007
regulatory.t9163,-4.47881626240301,-2.02213389413565
regulatory.t9806,-18.781875292899,11.6013413511539
regulatory.t2947,-7.93777016879816,-3.68935322052898
regulatory.t1807,-40.6699035678538,10.1491204469583
regulatory.t320,-4.84802388840725,1.52439120349399
regulatory.t9226,-31.8660997414988,5.61038567698143
regulatory.t5268,-25.6488662982881,1.99097988897655
regulatory.t8977,-20.2470819277434,12.6170215952334
regulatory.t6046,-16.4816919363902,14.2964431284773
regulatory.t342,11.5309783805859,4.45321116009623
regulatory.t767,-12.8003318162668,-0.211307583820754
regulatory.t4050,-29.1397167761271,12.2631594509629
regulatory.t443,11.3692152262161,0.245332929066107
regulatory.t6926,-19.7705237646427,-3.00450913927859
regulatory.t4937,-10.2754562956463,-5.56418913573837
regulatory.t6696,-16.7339615356729,15.5764866531062
regulatory.t7245,-41.9116610931457,7.2685706270331
regulatory.t7586,-34.5406452591163,7.38189018681136
regulatory.t7816,-23.7477311235759,-2.28700772320392
regulatory.t3203,-33.6518010086363,-2.94475319691505
regulatory.t6023,-27.7767403858215,9.2857670279099
cd4.t.helper1279,3.60143677647195,-3.40940132272463
cd4.t.helper2156,-2.63751413639951,5.62328310640762
cd4.t.helper6934,5.50998398508947,-9.86515665121501
cd4.t.helper6716,8.25710982618411,-13.3829691734173
cd4.t.helper694,2.33161888049982,-4.32843533898361
cd4.t.helper7838,-25.2135519008245,8.99948138149609
cd4.t.helper8265,-45.4560011513071,7.88689876491197
cd4.t.helper261,0.671449377840013,5.6390490807073
cd4.t.helper8505,13.6980912718115,2.26665813802402
cd4.t.helper4058,-0.252105881559263,2.46398088581633
cd4.t.helper318,8.75535138946131,6.24762469061861
cd4.t.helper10503,-8.00735539557552,2.25202542209039
cd4.t.helper9254,-3.71313532797417,-13.0448187887721
cd4.t.helper2091,-7.83711810686213,8.88947404069117
cd4.t.helper4605,-38.2017082722523,1.78389822160656
cd4.t.helper4206,-43.8542607858129,7.32103272179808
cd4.t.helper2802,-13.1326874405872,-2.68695006396146
cd4.t.helper8171,6.81553136784161,-9.48712824358811
cd4.t.helper7525,-1.94271802271553,-13.4704414540609
cd4.t.helper3264,8.88042856565375,-21.0324509563175
cd4.t.helper10072,-5.97976855614951,-3.7369313011054
cd4.t.helper9587,-9.73621950756235,-5.1895566822939
cd4.t.helper10534,-45.0579685239352,7.29024608378717
cd4.t.helper392,16.5124181611026,-2.0117256212576
cd4.t.helper1287,-39.3644277491397,8.80427231428833
cd4.t.helper10121,-15.8454233035923,13.1554317514634
cd4.t.helper3701,-36.1243520448338,1.16049887654078
cd4.t.helper3307,-19.1010115092058,-0.71177501571003
cd4.t.helper6244,10.5909547777253,-2.46688785361672
cd4.t.helper1534,-34.0465332941217,2.81715373261562
cd4.t.helper5886,-47.5210879202236,8.48398835537178
cd4.t.helper5982,-37.5234204162437,-0.562701951290195
cd4.t.helper3670,-29.267970756111,1.9496353868387
cd4.t.helper5391,21.0570934267878,-3.49728280290979
cd4.t.helper108,24.5265586300738,-5.50465475248698
cd4.t.helper4869,-8.48170270665904,4.91771823593886
cd4.t.helper4364,4.18094864574539,-8.87082704547212
cd4.t.helper4011,-41.513104701669,4.51181867213341
cd4.t.helper1326,10.4535169580291,-1.42919968022306
cd4.t.helper11210,-0.967940218348249,-12.2151175444736
cd4.t.helper5735,16.3518177319366,-14.6525584305703
cd4.t.helper6566,-33.516878787714,-2.23481081881705
cd4.t.helper2247,-36.84790151225,2.19672302224064
cd4.t.helper10929,15.5905763828676,-12.148148608196
cd4.t.helper5062,0.291286535896105,3.54509000277057
cd4.t.helper10953,-9.66160569066302,11.2113417555933
cd4.t.helper2560,6.06538777991323,-12.08964294608
cd4.t.helper4032,-31.4792696977868,8.18222996922934
cd4.t.helper3813,-0.16549433003647,0.698782255013999
cd4.t.helper6125,-23.4451703311222,3.22048502639522
cd4.t.helper3939,-6.18882329537419,10.12109550308
cd4.t.helper6569,15.6577412621616,-5.85603754805363
cd4.t.helper10134,-20.6721905996217,-2.59409684717906
cd4.t.helper4888,8.50081146056621,-7.46371123836054
cd4.t.helper8516,-19.8807552164348,12.7821219330953
cd4.t.helper11192,-33.0837399472938,5.86593171709952
cd4.t.helper4554,14.2631832833495,-12.6520326808961
cd4.t.helper6339,-14.8406752905671,-6.91318721918978
cd4.t.helper1228,8.59135475666072,-17.6841241495453
cd4.t.helper6483,-6.33841089952061,2.4686387192727
cd4.t.helper9509,-7.53840449463658,-4.97099006847074
cd4.t.helper6147,12.3822060439458,0.625320400654203
cd4.t.helper842,8.71066700123545,-6.03054948143261
cd4.t.helper2603,-35.0654929339387,-1.72714503660432
cd4.t.helper1322,-31.9172019334739,0.3001234263034
cd4.t.helper10708,0.824872016448471,-11.3118194946577
cd4.t.helper2440,25.7404738637834,-13.0786356944923
cd4.t.helper4180,-8.5217615480421,-8.56281960262357
cd4.t.helper1844,-25.0509492773946,1.02189948770463
cd4.t.helper538,-12.2881011122017,0.526969384495279
cd4.t.helper2041,8.92650259422804,-1.90639852351668
cd4.t.helper1083,-35.208048633681,0.915526413780314
cd4.t.helper10038,-21.5358989454432,-7.01789283090421
cd4.t.helper2020,-8.89512392561989,-9.56304959820035
cd4.t.helper5099,-47.6001537556368,7.61782082058478
cd4.t.helper9020,-3.87413264601763,-9.44979706599495
cd4.t.helper2640,-33.4027891511567,-4.32330908908167
cd4.t.helper7045,2.13807273434365,-3.98266576356587
cd4.t.helper8342,-31.3260987909792,-2.43470620843125
cd4.t.helper3189,-5.61184378722271,-3.21677209947193
cd4.t.helper6439,2.44480422120253,-4.71331181802034
cd4.t.helper302,-9.15527464315861,-10.3772422419037
cd4.t.helper1238,-29.6514095438592,0.0211413753831806
cd4.t.helper5363,1.78646024644191,-2.3152083978608
cd4.t.helper3199,14.1952596978255,4.50103748205889
cd4.t.helper5136,-30.0306881621906,0.993019586480066
cd4.t.helper7825,-33.4802215496428,-4.84655235245535
cd4.t.helper24,-20.0302943837966,-1.04057075984859
cd4.t.helper10841,-35.0683869525797,0.627401289783057
cd4.t.helper3424,-0.983558699381572,-9.87908582458546
cd4.t.helper10491,-15.0754804730251,13.3729076273121
cd4.t.helper7405,15.5867442245327,-4.09488509013252
cd4.t.helper8885,-25.2444937292306,4.51288378856242
cd4.t.helper1461,15.7071908527472,-5.81843492953035
cd4.t.helper5502,-15.1955288823494,3.98823742399271
cd4.t.helper2017,11.4434722176232,-0.272691099802909
cd4.t.helper470,5.80205343739364,-12.389335654225
cd4.t.helper9697,21.0555221392112,-9.47924010096786
cd4.t.helper2584,-22.5293937271129,-3.93793738903201
cd4.t.helper4417,-17.5023956323201,15.7219259017459
cd4.t.helper4609,4.56546552618388,1.32130434021959
cd4.t.helper10388,9.94395079732813,-1.5362172621845
cd4.t.helper7645,-3.94201565294469,1.70650177951899
cd4.t.helper9137,-10.0247982202938,11.0137544456868
cd4.t.helper5818,-14.0457089185801,-8.67762782894496
cd4.t.helper6942,-32.2125710424471,6.0822838381034
cd4.t.helper5812,-4.95474710477946,3.73439461013773
cd4.t.helper7544,-25.3684173247587,3.0560275081719
cd4.t.helper10739,-17.0837917966067,14.3525382994227
cd4.t.helper5739,-45.0168565343281,10.3405949892849
cd4.t.helper7227,-17.9789303952993,-3.75440982466295
cd4.t.helper5587,-41.3534726736848,6.45375053873844
cd4.t.helper4325,12.9952865173982,1.48165564870203
cd4.t.helper259,-34.694443239604,-3.8620270929433
cd4.t.helper3709,-33.8293970413715,-2.07239680992687
cd4.t.helper9913,2.67007708339188,0.859812438500124
cd4.t.helper5970,-28.2550436687726,3.29779800047973
cd4.t.helper1095,-33.4170618290759,-1.89666168493224
cd4.t.helper2308,16.5011390426434,-2.49313274106556
cd4.t.helper4613,7.22510586829547,1.82342046444487
cd4.t.helper10144,-16.7513823764405,12.7713713554582
cd4.t.helper4980,-6.46340346506292,2.28748553162817
cd4.t.helper4291,-26.2539614634673,12.1603410180728
cd4.t.helper8858,-38.3957785199834,11.0600000467434
cd4.t.helper3311,6.19926372424813,-6.98669419475321
cd4.t.helper5923,-11.8895516273097,-9.44261253328909
cd4.t.helper2122,-16.8050452132601,-1.36415824037292
cd4.t.helper8094,-19.1146728693096,2.23269004425541
cd4.t.helper9149,-3.59438442907231,-13.3743784265321
cd4.t.helper3965,20.4585226307411,-16.6590526762651
cd4.t.helper1117,-11.0199821572823,10.6690985065324
cd4.t.helper3467,3.95755473168753,-8.72019320715589
cd4.t.helper3542,6.33930740369229e-05,-4.68405054402145
cd4.t.helper6470,-39.1578431601729,11.2988701527586
cd4.t.helper6899,26.0910581119887,-8.1221693525905
cd4.t.helper8183,-17.3738681863965,-3.48968511635669
cd4.t.helper5061,-43.8133644487961,10.301758749704
cd4.t.helper6377,-0.620225764142122,3.28886353954091
cd4.t.helper6635,14.9970092242513,-2.76708551867034
cd4.t.helper6311,-8.40939082721345,8.78118808293406
cd4.t.helper1042,-22.7226585270498,15.5916668759059
cd4.t.helper7906,-7.16738495262962,0.0526877710440993
cd4.t.helper3693,4.29821037371347,-16.3807151322178
cd4.t.helper4627,-18.2363478556686,13.308013789046
cd4.t.helper490,-26.1136656139055,-6.49544715916465
cd4.t.helper1871,-6.77668278759787,-5.41794646845918
cd4.t.helper2212,-29.7680233959157,-0.211353236221358
cd4.t.helper8033,9.6560180636405,-21.2403728315998
cd4.t.helper9678,-15.8033742805755,5.77246934869569
cd4.t.helper2738,6.96670183723625,-12.6559169078953
cd4.t.helper6636,-30.3603170548766,-3.42069154845021
cd4.t.helper9108,-22.1815246585067,7.31568463636751
cd4.t.helper5907,17.1834938790751,-5.88581441777592
cd4.t.helper9930,-24.937764351922,-7.35332762574409
cd4.t.helper1939,-43.6952755796687,8.13326335165986
cd4.t.helper9262,-33.7369394372401,3.23564495597671
cd4.t.helper3194,3.73565346863859,-9.76893567807307
cd4.t.helper4228,-5.64260255487796,-2.51222334992453
cd4.t.helper1711,9.63912746978916,-17.1916594518025
cd4.t.helper2824,-38.5557575570729,11.841722451914
cd4.t.helper5763,17.4851541246442,-2.89593655431617
cd4.t.helper3972,-28.0216418700094,14.0074377077193
cd4.t.helper8597,-38.0013572475225,9.92225685262574
cd4.t.helper1541,-34.7579302850814,4.34779896961171
cd4.t.helper6824,-24.7618957540409,5.63248967189085
cd4.t.helper6819,-26.291260181895,-5.95524334777643
cd4.t.helper2966,5.7437791816579,-16.4331934037653
cd4.t.helper6742,-2.47766055034907,3.04247402108463
cd4.t.helper7840,-22.0038667654083,-1.39567313918958
cd4.t.helper6159,6.93125430422013,2.94413808999552
cd4.t.helper7189,-0.526012043821732,-3.20713433114626
cd4.t.helper7326,12.6290124094555,-9.47925111396801
cd4.t.helper8838,-13.0505720432924,-0.477385368160083
cd4.t.helper1012,-3.48278305202176,-13.0541327668631
cd4.t.helper3641,-31.5854002659479,-5.21986451873292
cd4.t.helper140,-25.1705417166656,4.91722322553405
cd4.t.helper1315,0.977981186643915,-12.8781934536667
cd4.t.helper2118,5.61002695067276,-6.63642060002428
cd4.t.helper5146,-23.3999385467828,9.41656768071807
cd4.t.helper6023,1.33365461021177,-12.3769461418044
cd4.t.helper6830,-38.0726668802973,4.07627123234464
cd4.t.helper2550,4.47697826533734,-12.872126307765
cd4.t.helper10375,-26.7682148981005,10.3631407983611
cd4.t.helper8625,-30.5634176557829,4.04950032637409
cd4.t.helper5209,-33.1990787209914,8.50741855016598
cd4.t.helper10011,-24.6791307716358,-6.17020539667768
cd4.t.helper7337,-33.7998663387016,-3.26220950568041
cd4.t.helper3098,-8.31393049507711,4.74798419914218
cd4.t.helper5147,-29.2935234891303,2.10410864306154
cd4.t.helper6577,-13.0085179577407,-3.0581023132907
cd4.t.helper10852,-34.4655916914465,2.80587779256334
cd4.t.helper9745,1.42453744953262,5.90117041899068
cd4.t.helper10025,-11.2991475230872,-1.78947796138446
cd4.t.helper9574,3.98192304519454,-8.87386415989954
cd4.t.helper4498,-21.4881831855262,12.9801101983885
cd4.t.helper2925,9.46795370781522,-0.853311099117858
cd4.t.helper4951,-30.8883460052514,-1.21108235388963
cd4.t.helper2695,6.46930694463837,-14.7454150326787
cd4.t.helper5413,-14.9492847665786,-6.81008783818487
cd4.t.helper3144,16.6165972934544,-1.26370137951276
cd4.t.helper6004,-20.7882701651764,0.610713710931275
cd4.t.helper4805,-8.55441895017535,8.86336869227999
cd4.t.helper3150,-41.5103356485578,5.41408784902171
cd4.t.helper5114,-29.0229706808038,10.6447173712977
cd4.t.helper5859,-35.1740141999486,8.58590301513731
cd4.t.helper8530,17.218141914971,-6.91750024492266
cd4.t.helper2678,4.84898561814158,-7.66891564472661
cd4.t.helper926,-39.8872282536221,3.97821065261967
cd4.t.helper1503,14.7917420580673,-20.3347195591208
cd4.t.helper7575,-11.9797244793162,8.0992270146337
cd4.t.helper8687,-24.3787604125451,0.646728151373682
cd4.t.helper5270,13.4157869319385,-13.8332432077839
cd4.t.helper8188,4.95208969510887,-12.2885727631018
cd4.t.helper1138,6.77040382588792,-13.5924903556068
cd4.t.helper3135,-13.659281110715,-4.73745950486462
cd4.t.helper2592,1.09749758959569,-12.246863656447
cd4.t.helper9881,-25.952693778127,5.2897233005952
cd4.t.helper2657,-25.7329227935257,5.12586851459877
cd4.t.helper4659,-2.49190363882107,-16.481638165729
cd4.t.helper7966,-33.1711565000793,-0.457295796728523
cd4.t.helper4269,-25.6260532220868,-3.21682496392717
cd4.t.helper9241,0.0590369005547383,-16.9882802427572
cd4.t.helper1870,-25.0459799346312,-1.15277328181779
cd4.t.helper4838,-27.2964813004069,-3.88766807211104
cd4.t.helper5388,-0.369130306121011,1.15328133253098
cd4.t.helper4632,24.7072506531709,-8.15481609540207
cd4.t.helper4895,13.2550264583922,-4.92260308173026
cd4.t.helper10366,-33.8228272192461,5.64183637857092
cd4.t.helper5789,-9.38390650912625,11.5488133647666
cd4.t.helper9001,-7.73687355493576,-5.96443703430324
cd4.t.helper7380,-34.2749486480845,-3.94379167709565
cd4.t.helper6647,-28.7443204252541,8.76733832727784
cd4.t.helper8980,-13.3386975248673,4.26968812922968
cd4.t.helper8034,-31.7645257454797,-5.25797724661798
cd4.t.helper11079,-0.794854375678973,-5.75844257998477
cd4.t.helper10719,20.6541105076404,-9.06440149252025
cd4.t.helper9216,22.7267684690613,-8.14563917659487
cd4.t.helper6160,3.43247347254745,0.346470209197594
cd4.t.helper9402,-17.0024000216929,13.6289874077012
cd4.t.helper6153,-33.5805920215842,3.80670979544962
cd4.t.helper19,-27.5120327586078,11.5395481015508
cd4.t.helper10065,13.9765841933822,-6.46261331782597
cd4.t.helper3932,-11.3248180641224,2.85037686261336
cd4.t.helper7549,13.4680218668712,-9.54642578053529
cd4.t.helper7850,1.06784098161365,2.46093846254715
cd4.t.helper113,-31.1524078896652,-3.87536398497921
cd4.t.helper1442,-17.5849378621381,17.4107550280094
cd4.t.helper9834,4.89727455446784,-0.458583024478397
cd4.t.helper1847,4.6193976947703,-12.6016838009535
cd4.t.helper5364,-16.7929163458926,-4.13456028739649
cd4.t.helper6664,-0.865537221953581,-15.2819311138726
cd4.t.helper5397,-28.788573515422,3.32853307423891
cd4.t.helper3612,-1.28655423353154,-17.9168144120051
cd4.t.helper4735,-6.98344141129352,-7.39998058379293
cd4.t.helper457,7.98102441019132,-13.6842306498602
cd4.t.helper8166,7.13078473371687,3.23543231144034
cd4.t.helper8958,-39.7127003980654,4.60723079386407
cd4.t.helper1894,-41.745150927515,7.48286026458931
cd4.t.helper2194,0.882305689674911,3.3581006122431
cd4.t.helper2708,11.2081619703851,0.247596864833693
cd4.t.helper7124,20.2613807200627,-4.95731299977981
cd4.t.helper8667,-11.024070446274,0.657362335475259
cd4.t.helper7228,15.217086716242,3.25381350989526
cd4.t.helper9121,-2.73602006924402,-13.6804814091914
cd4.t.helper10248,-23.139124852616,1.40897186920676
cd4.t.helper2837,7.41694753742408,6.64268689842553
cd4.t.helper6327,-15.487915703633,-8.06923917409987
cd4.t.helper9638,-32.5863615774236,1.17511830840069
cd4.t.helper8178,10.1364310743519,-12.4887934339926
cd4.t.helper2817,-20.9618856156406,13.0454788103896
cd4.t.helper9554,20.507631926189,25.8305886229838
cd4.t.helper8138,-30.9231201463038,13.7472205500632
cd4.t.helper3745,6.84137175571877,1.91103783042068
cd4.t.helper4973,-24.1974408095533,-2.6271263995816
cd4.t.helper535,11.6624466676474,-13.499290398225
cd4.t.helper8230,2.07521824530286,-19.6439902095466
cd4.t.helper6091,-12.962340871525,2.60563186544097
cd4.t.helper7111,-30.9974192720065,0.232589786803774
cd4.t.helper9925,7.94172934311047,-17.5248826864187
cd4.t.helper10483,-8.22907722585745,0.028455634729413
cd4.t.helper873,-9.03305427093893,-5.74881082091655
cd4.t.helper5802,-16.5095280617569,12.8529739310883
cd4.t.helper9229,-6.3544081962728,-8.9236070425538
cd4.t.helper10916,3.40121933598558,-0.270588426587922
cd4.t.helper5203,-23.1365010501318,1.31867263961565
cd4.t.helper6771,-22.2711727203762,1.15905194781184
cd4.t.helper5897,-29.6550882140738,14.4559207731737
cd4.t.helper4396,4.57736718456057,-6.50683808574462
cd4.t.helper3971,-12.8946638127692,-10.0591773195834
cd4.t.helper5795,-4.95045056402849,-1.6834164816488
cd4.t.helper9286,8.75338011684837,-16.9058591564536
cd4.t.helper10909,-23.5743426898018,1.38466198354778
cd4.t.helper10078,-30.2159414750264,-2.29837124468315
cd4.t.helper2293,-19.8357269724393,-1.99045420871594
cd4.t.helper10285,-28.4466891048444,-0.482993202309254
cd4.t.helper1054,-45.4666708435826,5.44820173072606
cd4.t.helper1820,-12.5439294983016,16.8586897148424
cd4.t.helper10526,-20.954918390301,15.696489283912
cd4.t.helper8472,-47.4022786848856,7.40367722318487
cd4.t.helper5398,-1.07469313353444,-9.9648716057638
cd4.t.helper3857,-25.1743368350991,-2.51820021025658
cd4.t.helper1718,23.0565413165712,-5.93307057112285
cd4.t.helper1776,-8.51296884820745,-11.1251077738157
cd4.t.helper6370,-15.3266690332901,2.10698436386082
cd4.t.helper7110,-33.0611970892459,-1.95873337861141
cd4.t.helper10808,8.26316858814658,-17.4706393203704
cd4.t.helper5376,-4.40549156304402,-9.02425846498893
cd4.t.helper4134,-0.255107194215973,-7.96820037506748
cd4.t.helper8569,18.0055421187105,-5.56808668020956
cd4.t.helper2417,-15.191568562029,0.851900123995459
cd4.t.helper10505,-17.3895652409611,3.50922038625644
cd4.t.helper3415,-20.143009898247,18.0578068073307
cd4.t.helper9267,11.1440305521096,-8.10009667056968
cd4.t.helper2340,5.69465966688209,-3.58519977745924
cd4.t.helper2652,-18.5458272058718,18.3100842651754
cd4.t.helper3501,-21.4517029143986,2.95161580923682
cd4.t.helper6054,-13.9043301610556,-5.80244192791462
cd4.t.helper6750,-14.1852421874626,-6.07745862114809
cd4.t.helper10037,-22.2391996565364,-6.28157159299923
cd4.t.helper7529,-21.5913158474659,11.8353575514985
cd4.t.helper9585,-0.315030731244609,-7.96981740122957
cd4.t.helper5842,-0.119147713812852,3.811789718494
cd4.t.helper616,-9.26284071684667,8.62296672974661
cd4.t.helper2690,21.3810013779855,-4.07773808206779
cd4.t.helper9017,-4.97099279938367,9.68308926308625
cd4.t.helper10856,-25.9474202759441,-6.06020378619801
cd4.t.helper3993,-8.95343469065035,-6.12020032340965
cd4.t.helper4196,-16.4086900118345,-7.78171017462255
cd4.t.helper2894,15.6192789874811,0.815922762574254
cd4.t.helper5240,-25.3228768567992,-3.98600875909702
cd4.t.helper1474,-6.70309256643696,2.08141168939621
cd4.t.helper10723,-13.7082677451145,25.6625401183367
cd4.t.helper4109,20.0069547686195,-8.53627370838661
cd4.t.helper10306,-22.6530409775182,2.84976403170031
cd4.t.helper8208,-0.502853793747619,-3.01678444215828
cd4.t.helper1198,-4.61945233190552,-4.92473996314801
cd4.t.helper10055,-29.705625846906,6.0589722434906
cd4.t.helper10389,12.823365785514,-19.7885566584779
cd4.t.helper6039,-47.4067084922764,7.52771697516096
cd4.t.helper2899,22.3610702166502,-8.18459805499391
cd4.t.helper5120,25.5982004700154,-12.5019844412462
cd4.t.helper939,-0.507144268511434,4.64391349523933
cd4.t.helper4564,9.28320402976748,-8.94936460832792
cd4.t.helper2542,1.91461632844361,-11.7664567138604
cd4.t.helper9021,-24.6671499109374,-1.17075728173557
cd4.t.helper10353,0.218008339356339,0.629039420988133
cd4.t.helper1520,-29.1075541632515,1.7157637530982
cd4.t.helper4503,-17.0707344855725,4.64461962906841
cd4.t.helper6506,3.5058045430288,-9.63408195900345
cd4.t.helper11130,-33.7320905321323,12.1440513300833
cd4.t.helper9196,-5.48512618204078,2.78586611736715
cd4.t.helper1717,-18.1474151644363,13.5080823233727
cd4.t.helper9296,-4.33187756305916,-7.87678616057323
cd4.t.helper4588,3.23001567417488,-0.344757494090418
cd4.t.helper7186,15.0097121114528,-6.84011508574106
cd4.t.helper742,-29.7362242027891,1.35030975041668
cd4.t.helper1331,-21.5639204918992,-0.0280482631758149
cd4.t.helper5180,5.21178325165575,-20.3554362988021
cd4.t.helper2234,9.48223968832365,-4.4903485554204
cd4.t.helper7579,6.32020782295387,-14.8211969260048
cd4.t.helper2558,9.02887096033286,-1.93213038601939
cd4.t.helper10616,-9.36986247772462,-7.48346737359523
cd4.t.helper809,-25.135268261988,4.84552136570593
cd4.t.helper1217,11.6597779709749,-0.522892033775974
cd4.t.helper5598,4.19253961738887,-14.2713191657558
cd4.t.helper10712,-9.74311067803492,2.42665825693232
cd4.t.helper9647,-30.210661993049,-7.58326532990113
cd4.t.helper724,27.6188154062158,-16.0366537504689
cd4.t.helper79,19.5672555121451,-6.57892079856572
cd4.t.helper944,-35.2490016755334,-0.462626751216206
cd4.t.helper8413,10.4022216688654,2.54166590588623
cd4.t.helper2442,-32.9377727971533,-1.78733398438212
cd4.t.helper4550,-40.6136288544928,2.15220055865023
cd4.t.helper7248,-10.1160174424928,2.38477510278819
cd4.t.helper2395,-29.8500755582008,12.6921856409118
cd4.t.helper282,7.25457908661751,-3.37079875626229
cd4.t.helper8446,18.8390143739368,-10.6608069442708
cd4.t.helper3083,15.9346381457076,-0.880113131832779
cd4.t.helper8036,-24.3463693724056,7.49821739059771
cd4.t.helper10655,15.2418109615773,-2.44687853935504
cd4.t.helper5832,5.82760475784438,-10.1659329363764
cd4.t.helper10988,15.0202488502932,-2.49302780554431
cd4.t.helper1938,-14.677930229137,-6.79875727155571
cd4.t.helper642,-9.83194217129447,-7.85991463563902
cd4.t.helper2604,-10.9449318733294,-9.49753903514909
cd4.t.helper6883,-39.441419181354,9.07386441790458
cd4.t.helper573,-24.4396792058886,6.31182627902007
cd4.t.helper1923,12.8247373241762,4.5048895345098
cd4.t.helper10501,20.0537956663548,-16.7325582581313
cd4.t.helper638,5.75360519149747,-12.2246089712413
cd4.t.helper4743,-24.474900511027,-4.95204499798238
cd4.t.helper9428,10.8824740816594,3.39814327502114
cd4.t.helper2438,10.2167300227719,2.60409148917813
cd4.t.helper8592,-31.7645254316824,4.49595329017814
cd4.t.helper167,-26.5584975824997,-4.123454971882
cd4.t.helper9707,9.7628778282797,-13.6136157256916
cd4.t.helper3611,-24.2601532517303,7.68924862952937
cd4.t.helper6909,-20.9532420563871,-0.0883969861210626
cd4.t.helper3153,16.4597328719201,-0.931275913668751
cd4.t.helper793,15.0031036678837,4.45447839082809
cd56.nk675,-11.2040534907354,27.3823720326572
cd56.nk4713,5.32960703798641,28.0493350444447
cd56.nk8312,4.07901363307044,32.9053310811306
cd56.nk2348,-1.91664624311739,29.5441813275204
cd56.nk6778,5.03836445697116,34.3211131454844
cd56.nk7987,-0.742435172711054,31.8517248766862
cd56.nk523,-0.26974387113859,27.9691910898923
cd56.nk6934,2.41678440406546,32.7771913621105
cd56.nk7302,13.7133847707928,40.4119097369828
cd56.nk7697,-9.10804277233207,28.7430065640193
cd56.nk7136,-5.58355431104449,32.4296634396269
cd56.nk6365,13.871009224684,39.7373537259014
cd56.nk6049,-20.8711425717529,18.3579114719266
cd56.nk2104,-12.2255519487206,26.6361106142132
cd56.nk5484,-1.50370990867005,36.0419537022193
cd56.nk1432,14.8838401046415,40.1921134250577
cd56.nk4667,-0.401858467959889,27.8616391524587
cd56.nk7996,3.48009537468128,34.6317754403601
cd56.nk6126,-10.7906737226874,27.2195622573747
cd56.nk8224,5.45444467914959,27.6925423431727
cd56.nk1263,11.2356949242526,34.9272200173402
cd56.nk4189,-6.8553883816061,35.6499067452788
cd56.nk2159,-5.12089753152804,37.3379407294359
cd56.nk4350,-8.20528333366441,26.8348842327451
cd56.nk1323,5.79583651805266,40.595771606021
cd56.nk7519,-5.61639048884816,35.9642071050572
cd56.nk3629,15.0092417978307,38.0300057937538
cd56.nk4643,-9.76434347620788,29.5360330524457
cd56.nk4666,12.361242222945,35.3787563773874
cd56.nk7904,12.6125709082745,35.1522852096632
cd56.nk6070,3.21921041302868,40.1867405351174
cd56.nk1436,-5.72273707096743,31.974582963193
cd56.nk5861,-12.6562751575985,29.3183123257389
cd56.nk859,-12.8951155526701,28.8606452594829
cd56.nk7732,13.1390895743717,34.429167527782
cd56.nk7849,1.76272327563628,37.1849548021677
cd56.nk6052,9.37519833029706,38.1218975784734
cd56.nk3466,2.98732540832031,29.1976495879777
cd56.nk7475,-15.4983222216892,25.2835138318657
cd56.nk2698,6.60707991317027,31.0774424570623
cd56.nk7209,14.1245617833711,38.2052671258143
cd56.nk4868,-6.95701401921262,33.0262227676286
