"",PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22
regulatory.t2955,-3.099728483999,3.86259112642901,-2.78785762127127,0.730385771507414,0.0114595619814709,-0.542056403983078,0.210574757669169,-0.133379676944668,-1.06231157931465,-0.399088793530746,-1.25555570878275,-1.06496428918956,-0.819783314315482,0.233243517091187,1.58076763677885,1.38616358259651,-1.00736861973398,-1.0304505007441,0.493324485225305,-1.58764431551022,-0.755242117424314,1.01358788909779
regulatory.t9613,-2.42434658846647,3.0677572250444,-2.288433289068,0.0221470332832198,-0.355248950107203,0.247289287514929,-0.624947475827916,0.430822971937789,-0.152989953433892,0.247874720769516,-0.557732483350789,-1.13873352169078,-1.36486164675602,0.695736080683686,-1.05902728891272,0.131124429689224,-0.540129948042889,0.0540758454867021,-0.325706528612579,0.601196306767034,1.11346397904576,-0.327605267587063
regulatory.t3121,-2.8421419338274,3.36299050020681,-2.15066125277635,0.778481989228332,-0.961713211967385,-1.69472389096326,-0.422529157185536,0.360151467429514,-0.561034788337982,0.530986655018439,-0.0764072680661813,0.00327175939249526,-0.6405386011018,-1.36026028427088,1.13510407088496,-1.44198671964675,-0.326030886583242,-0.207261687321788,-0.319191637773565,1.45751551377634,0.327512225690746,0.0406737215130357
regulatory.t521,-2.04267123819549,2.06876779081816,-1.98615203449931,3.56636863994881,-2.99711974609904,-0.739068283974723,1.3862638405209,-1.49803714656663,0.866458793418864,0.829046938923667,0.289610231468332,0.86742164826363,1.70607661905083,0.775488152571487,1.76071343641388,1.48675836846851,0.233272914566246,-0.641827664657756,-0.0543791161625,0.796299229225048,-0.711774091651616,0.541828298741632
regulatory.t1598,-2.33594996142073,1.48625802734584,-2.55311590532357,4.88763395579398,-3.94382769422746,-1.37930906604624,-0.293153663032931,-0.611379445472219,-0.762501756527724,0.417851953424967,1.76082025144638,1.05558885751331,-0.504474288331242,-0.801678178931388,-0.00470695888163545,0.399773050659366,-0.554444351340472,2.21547132223145,-2.32122583507801,-2.11774576646797,1.04007167972587,-2.32847370923446
regulatory.t3764,-2.52520416432036,1.88580075045586,-3.04780644790641,1.52250437611907,-1.28783310232393,-2.04821665508713,0.00998720272115262,0.000200563817696223,1.05425812467626,-0.371095023114089,-0.850315454930009,-1.66628246808684,-0.457397974695629,-0.0424433591178057,-1.21889876420874,0.261310970048853,1.94125384282897,1.52836247238272,-0.228096303328654,-0.647255580884499,0.878270436568,-1.09615228791782
regulatory.t3588,-1.33467630817967,2.57484028507973,-2.74592125358807,3.55479128601077,-2.19167570420922,-2.04184966091581,0.730265728575479,1.18167608662301,-0.157523860646853,0.423092461365653,-0.805104152235137,-0.808649596648802,-0.360576136514336,-0.179028377910901,-1.29827386101164,-0.420425662931054,-0.597870705425455,0.556675803543032,1.13190169758844,-1.68609179180155,0.372348437444211,1.53543204115385
regulatory.t5655,-1.46628324106927,1.14379803755802,-1.44392104509098,3.88328275282918,-2.85821696586173,-2.46964457757654,1.37282700104118,-1.44715135477954,0.980233080756759,1.66766865039806,0.412275912770531,2.724211058956,-0.103351017800392,-1.42175881132153,0.407543601404347,-0.877029795900274,-0.422615713334538,0.756270819037204,-1.32271990925756,-0.791375308558925,-2.06780762569628,0.479111616701318
regulatory.t8273,-1.56064587650728,2.91793656478594,-2.71592377255875,2.3305855231641,-1.71561599226334,-0.971185739655367,-1.32976077599035,0.806189518645659,-0.616725358314525,0.970965284898937,0.243523441215934,0.546038512974709,-0.384704462130538,-0.645088423400455,-0.264189952393775,0.40279646371869,0.217553179449162,1.4897914261235,0.385058586557035,0.10383056193009,-0.272074341045657,0.564860007161687
regulatory.t7117,-2.552761616722,3.29273965384179,-2.26248794141501,-0.759001195986219,1.09344382354971,-0.0191052762939688,0.20346918615456,0.554092995130564,-2.8658219439457,-0.142156419936455,1.45293726943759,-0.115538834341441,-0.291048267853787,-1.47397020066669,-0.425659289486978,-0.0725758919579473,0.0900834016373523,-1.39857668916219,-1.97036652207897,0.906007249717192,-0.155392247263842,-0.505180458510844
regulatory.t10164,0.947979814884595,1.33567467362683,-0.921359170630534,10.8092880484454,-7.82752584844717,-4.43169131316717,4.96097195036219,-2.43709559499748,-0.535023945163001,1.51269798518324,9.6985305617118,6.36369495056154,4.76749292701392,1.25855646001528,5.96209441421906,3.16843589362696,-3.29940343489924,-2.46156839000907,0.305941184353676,0.668666892561024,-1.78098834643414,0.0330452798647378
regulatory.t6630,-1.04179924605454,2.68185109189568,-1.60399020407619,0.685062698435763,-0.584958444607644,-0.235044410533863,0.579770893689771,0.750072720730054,0.789574855738913,0.959091876634985,0.507478666180939,0.430662547199691,-0.31652793386929,-1.04836436767449,-0.0421861535845471,0.603631087975269,-1.13773210167623,-0.826728335590818,-0.00545096253824863,0.280061200021915,-0.400475446682756,-1.67048377449674
regulatory.t8229,-1.37631724715656,1.62769141164349,-3.23071088059386,2.42435477406604,-3.76532125525256,-1.97972764109507,-0.351488608330984,0.97035555716335,-0.670282059178113,1.32847707849391,2.81006701427652,1.26143728399309,0.363984181177794,0.873802118687612,0.0533552038743486,0.16242600063128,-0.0593898934172106,-0.441461422179556,-0.91079359401506,0.90545506089142,1.50511660155648,0.351615200052823
regulatory.t2367,-2.02150229815708,2.81736243245654,-1.74156836928944,-0.040238781786031,0.10968669386495,-0.734230234398189,-0.0744422268130314,0.241344040624869,-0.572425444537311,0.406746318963433,-0.57434770503882,0.00208221291231598,0.679156490047863,-0.168025555796101,-0.123328751939275,0.530773317654872,3.01904749002505,-0.634266438082524,0.792390350892295,0.659708110132805,1.00768247775535,-0.0840368221239553
regulatory.t336,-2.94900070438212,2.55735129074923,-2.29279737026327,-0.963928757036158,0.709659063696483,0.169410422898609,1.58203423025679,0.140728307729356,0.614625773112597,0.218244610659599,-0.891498893721761,-0.981354022715354,-0.188287447327321,1.0224885449074,-0.0534165784420597,-0.6595739548152,-0.405728872614921,-0.57725317696864,-0.587160072321809,-0.759817730131096,-1.06672176867369,-0.291880791388276
regulatory.t5174,-2.3440163355108,2.4360410251794,-1.82492353201168,-0.236488597624726,0.649042910414778,-0.885248080338447,0.806392618312265,0.836916278212036,-3.04973692283113,0.301008747326713,-0.0631927847800955,0.682832233597019,-0.895349325339965,0.163760491629219,0.995430761634926,1.43321087493083,0.796431178519996,1.56541196640436,-0.339393926503296,-0.773338078385105,0.101327254471775,1.9853758634127
regulatory.t7936,-1.19321286999801,0.456792417258813,-1.31614061485507,7.79591347659848,-3.17106942793322,0.40003174415498,0.410826518699758,-1.97886040599956,-0.85141856594127,1.74843511865085,2.82209730609096,2.92199819868057,0.0221331185837806,-1.65206061254685,1.65878298360196,1.87677504967754,2.21370425623767,-1.58712673637574,-0.194402458289107,3.58387798336506,-1.03495587937638,-0.51059082030295
regulatory.t5647,-2.4039968609113,3.11247586770731,-2.24372952796896,-2.14052379451021,0.461800837542555,1.09080776930733,0.393402673272716,-0.00457929374409027,-0.688433162807576,-0.0817944131403214,0.127383207952974,-1.15788469089314,0.644572470895229,0.311409577897061,0.204487113926561,-0.0622395207566036,0.164753085382705,-1.1281953100793,0.29784685983804,0.8371952163036,0.349794751418208,-0.112327222892199
regulatory.t8489,-3.28074461504541,3.04786718605405,-2.33513427359031,2.85993704767452,-0.0972393644676449,-0.31656676999948,2.46748301783878,-0.75845924968245,-2.56922042903333,1.70468482611551,-0.137300988568481,0.453544955935455,0.117967426871352,-0.116448723479318,0.435117138062387,0.684667671297413,-0.788534287475881,0.0718630548869243,-0.680218933660546,1.28820334233612,-0.824503330059645,0.118156794613969
regulatory.t5004,-2.54933771539684,3.03902198239156,-2.17879340047075,0.906859486774032,-1.23131752060068,-1.349244954435,1.11537036770856,-0.627075666922083,-2.20700768560584,0.482696629335458,2.59742019680554,2.12956275565052,0.0525312356097664,0.300936621257466,1.62869240960982,1.50633667157817,0.353963637930287,0.223788274286915,-0.576390137830667,0.547922553491371,0.148806024393664,0.601989311771701
regulatory.t7305,-2.27884310037481,2.38060944521989,-2.01084835983013,-0.644194710890664,0.125013370701928,-0.651709027204136,-1.0560698907266,-0.125135117016588,-3.02699442073138,1.32584342448919,-0.192065936813358,0.641522222051531,-0.761366733097878,-1.76561086162312,1.47163741778087,-0.650466109872199,0.195162465698253,0.622606721021321,-0.791066525307375,0.0773757908327547,2.58133285770111,0.896136514749237
regulatory.t8626,-2.12393419860378,1.78957180922888,-1.69437260743129,0.802754716684508,-1.15336223956116,-1.8708668329141,-0.972236634870994,-0.429957714336093,-0.26796985017182,-0.179425978387575,-1.05722213289022,0.677221334229973,-1.29909904113253,-0.763509374033152,-0.663481767733616,-0.747720129285781,-0.473475049480626,1.4052404051843,-0.224519207663864,0.923188869508307,-0.399479340318685,0.295727843652931
regulatory.t1960,-1.85604416154294,2.41538543097016,-2.82874365483013,1.14206798086542,-1.87672299011735,-1.37760253203577,2.16353789517447,-1.4674911601017,-1.69171992119984,-0.894719964908367,1.93709021287351,1.32215952268424,1.31539344831808,-1.10696268907282,0.829418023672943,-1.0115821388428,-0.829114781902011,1.56924654970303,0.25354744839903,3.41129527850425,1.01786948041627,2.51653049454914
regulatory.t7986,-2.69353113495293,2.13289951835602,-2.39252182495719,2.8968974127892,-2.32039905015116,-0.963828098307743,1.18880251874552,-0.0378597994250797,-1.5372460742991,0.455795508133258,-0.506357204082693,1.88524555080033,-0.348167597514203,-1.80560658989294,0.0828279897157728,-0.38852958504694,2.30201658573207,0.338755056450955,0.202368357931285,0.2143296844956,0.838519591066607,-0.505950264670151
regulatory.t8549,-0.861740382874182,0.0662346550038078,-3.02153868837765,4.39917980327812,-4.09271929130684,-0.800037169079435,1.68744567105893,-0.980843834128529,-0.117695338665006,1.53045780028627,1.30726543362793,7.31864157308244,0.936404017166051,-2.26029452243341,-3.1361549185155,-3.54720042772459,2.42272703784082,0.751808074323979,-0.231001980087947,-3.52735964704884,-4.3354142609068,-0.145776538993135
regulatory.t4553,-1.24678780601578,0.963363601947046,-2.71739475263561,1.15743196022752,-1.9459943290156,-0.722508146577978,-0.821927489085894,0.530340913823318,0.590822101414866,-0.133401421194052,-0.046886257013587,0.262283979248201,0.0979939213788995,1.18268002963122,-1.37344497035996,0.0160093000536028,-0.288653277178879,-0.227457069413122,-0.0979991051361895,0.149464898035114,-1.36406916502559,-0.286869837765994
regulatory.t7656,-1.91170719997951,1.5588916357732,-2.6530324617483,2.34676397877823,-2.79644002832818,-2.45930627997296,-0.738997046002156,-0.848321663715874,0.510741968979123,0.0445442209527391,0.68863890112491,-0.201342054093664,1.2324091427801,-1.91220773979791,-0.817461110286623,0.320053869488534,-0.711144329921475,0.567329522543151,1.12081230395598,0.22340792556497,0.671601842832173,0.961409240463295
regulatory.t4599,-3.16667850346577,2.00826742787505,-2.22570166957314,0.0347695701316659,-1.46218684851376,-1.92373572085228,-0.107892611108449,0.154899033037596,-1.66837749824914,0.100680390024038,-2.23665980242605,-0.670725574430258,-0.0536007907765938,1.07889441435769,1.4432723400201,0.102361051171606,-0.794716200050892,-0.0267059710813342,0.57419447006376,1.4812395106229,0.527190258870312,0.265972626461586
regulatory.t7446,-2.58558901177096,1.85169065319005,-2.74427568476955,0.764126251211227,-1.25041921635648,-1.05935940126277,-0.678816701445091,0.0602633347121517,1.16288933760118,0.738636036669946,-1.12994072499819,-0.737033032830828,-1.25291758299222,0.341436050235003,-1.17868585549311,-1.02811693271391,0.793233147510832,-0.392592528309397,1.35280312532495,0.181492075698923,0.686351512342575,1.01905915560494
regulatory.t792,-2.69227066764647,3.13220315108045,-2.8830087194181,0.649266284811774,0.365181086186714,-0.906765639421451,-1.10499753580449,0.00216101138726315,0.76501867738683,-0.25021157436555,0.0277198116103973,-0.356750773187007,0.352109216761889,-0.406093533283004,0.234752951075336,0.409490265722538,-0.0110219011801069,-0.397423520505609,0.409352654066903,-0.506456321724281,0.3858895409279,-0.451492723433151
regulatory.t3506,-0.977725802685898,1.20538292779563,-0.786401299705402,1.09916969527535,-1.68959226503239,-1.56908368609665,0.121075857975753,1.12495821582096,-1.71195858883251,0.733474136689125,1.25922002429722,1.91549318902926,-0.0525383088378549,0.542398232218778,0.307009896950995,1.09619197105201,1.55290328972727,0.884084098162898,-0.184427775788162,0.15528879530997,1.42891548863838,-1.83075803848194
regulatory.t4817,-2.37049634349809,1.69266189256649,-2.29591273581517,0.802777543660808,-0.72100966281251,-0.601471753532757,0.375585442684,-0.603128857811246,-1.40530288100226,1.28137559285322,0.512363425033802,0.582862638302474,-0.266676291183371,-1.18261231960769,-0.0571511523856821,0.803495253697157,0.464413049942046,1.80335169270276,1.00607353022905,-0.0611689857932764,-0.389713527492272,1.73011315889024
regulatory.t7991,-2.112849759699,1.87450921303392,-2.60598863520687,-1.35119777862456,-0.471976789343047,-2.18111933044593,-0.326253103949171,0.260858124151216,0.141444703445953,-0.223374502186735,-2.12453926894544,1.42365387286039,0.563927402082583,1.73751928234206,0.261767719898185,0.751825166799146,0.884895616657626,-0.891496383475857,0.763983049273883,-0.73112611313171,-0.149782182637358,-0.155591113661024
regulatory.t2216,-1.28933374822254,2.547326088937,-1.98192806927366,5.45274393903423,-3.68065077822444,-1.79198729234299,0.68860155799803,0.269277000279174,-3.23903016473657,-0.239949317610972,4.23396272315321,3.03486745501311,0.0942302148236566,-0.195383231242823,2.78538711864304,0.276183558255528,-0.275277423041803,0.598480062135602,2.50853467913559,-0.511677688674596,1.55790897613798,3.47406168388562
regulatory.t5429,-1.13323888232521,1.98453580170767,-2.86430397101718,2.30085164883099,-3.63350409652412,-3.61678466034004,-1.17330745832351,0.826507939906998,2.62885736923061,0.228521775169084,0.988531074875172,-0.164479770369001,0.729467351903295,-0.554817964089986,-0.445921128450137,-0.636768157531532,-0.15692014332569,-1.4253340830201,-0.308454473989987,-0.653091551654757,0.784328279776615,0.804063881293561
regulatory.t4151,-1.43802328518349,2.14620563961749,-2.54633878334236,2.8023381351988,-2.68604939622903,-2.13802012266717,-0.439498448263599,0.225004457140295,2.3256214333367,-1.64018154810048,-0.0578834178711371,-0.416431306014446,-0.0277217261221758,0.159118036623034,-0.812392479053176,0.967860905558092,0.760932383821391,-0.381905811732832,-0.204516854886941,-0.0780557480163173,-0.0280703922694225,0.340457664332481
regulatory.t4716,-1.47117040381004,0.938812556349591,-2.70716880724005,4.80745309207573,-3.18151057505967,-2.70179811302683,0.761761003243234,0.387079319951545,-1.56452274661703,0.995053979892022,1.09327938060023,3.10533181014516,-0.180724441347259,0.0324261371938316,-0.034458027660164,1.40405171147863,1.27209273746334,0.615793305702285,0.28085240090629,-0.396297238001676,0.00726257374618146,0.415889438178349
regulatory.t5592,-1.58637817643823,2.29475247838131,-3.72283444658409,2.48463511680298,-2.34944327957619,-1.12426435752522,-1.18169051633167,-0.545060051528212,0.847359797348398,-0.989730324333672,0.0720805990510731,-1.06502101054822,-1.6657236040387,-0.123938375137941,-0.679988045682186,0.140816441234037,0.224957677804744,0.49090271563736,0.857310090644413,0.528066113721617,-0.181283648862198,0.685688731017001
regulatory.t9285,-2.14839248522959,2.79714390885213,-2.25891917642214,-0.854929947639652,0.641274202952668,0.0903740542854086,0.659827856942815,-0.152993444932586,-0.185292168615978,-0.0990106272111088,-1.11806722940413,0.674574836650167,-0.985142085855708,-0.196197683992893,-0.314881712923217,0.641089840048327,0.437282844432782,-0.749469852074174,-0.8442275201197,-1.01201914474421,-0.606646877693028,-0.159182494015443
regulatory.t2571,-2.24224749226547,3.20513220043564,-2.76558476951428,0.145606807978935,-0.96595949869586,-1.75243046868939,0.0961755043998643,-0.371140779008902,-1.53146666804595,1.0808802211487,2.24394489769805,0.559248686252198,-0.579748353679052,-1.11518815637241,-0.477007962133078,-0.112466530932434,-0.332264103094393,-1.31288877183022,-0.780992757612654,0.28549121280554,0.605717536242681,-1.28015580926657
regulatory.t7729,-2.29444525380499,2.74414986839013,-2.30736141686304,-1.10728441949811,1.33051150290111,0.766671556222149,-0.291262604065515,0.591321192649117,-1.69437547347636,0.216964692712406,-0.243217926831427,0.134828295516168,0.778835755441998,0.0576420360525465,-0.780101257386739,0.107635516755327,0.168257448419399,-0.31634615673695,-0.081072903091152,-0.598334902801192,-0.456178644699436,-0.340726196698952
regulatory.t299,-1.08584487410221,2.8044632589198,-2.55583043467213,2.90342392982268,-3.38773012087244,-1.38925536267866,0.838560815278119,-0.582337609176275,-1.3284162006878,2.01759219648405,2.77222163343184,2.34575157080075,0.131411445040155,1.13697806162004,0.95265731237393,1.43268795048709,-1.4017534625146,0.550327827697542,0.127832137001528,0.622792325200407,1.29444256339527,2.03102163960171
regulatory.t21,-2.4355629227409,3.04474936529349,-3.06998551937714,1.18053337969368,-0.655911262302255,-1.54325255322044,-0.403590926052626,0.920920677495171,0.0723227745054819,0.169718944025819,0.29467731677538,-0.261307717176703,0.0725945948512748,0.582261548192899,-0.434438863393373,-0.211004629208928,-0.440688041231271,0.632204040379101,0.00907893584308554,0.0445613806418302,0.407495767481669,0.450675883075832
regulatory.t6448,-2.90364447686144,3.16735920668225,-2.63677028824547,0.0582788265703922,1.35440584886623,0.216454379242108,1.38356122960532,-0.574622905995558,-1.45738484376162,1.2866138059782,-0.428420183451452,-0.562841876611848,-0.791631169414585,-0.457037388842407,0.0922845033083996,0.142587341142424,-0.556163861301307,0.0204230823160642,0.0112873335624107,0.67357412609419,0.300772156742589,-0.630554233213295
regulatory.t3336,-3.13037796943537,4.06872323112612,-2.35456714044165,-0.924462864016388,-0.449717296287737,-1.1088666412201,-1.22016020070503,0.522197207830906,1.31732070579183,-0.0305593659751843,0.0572537676353912,-0.767845215105942,-0.712239205142965,0.203888731935782,-0.544019338544615,-0.916972462898787,0.106711539557963,-0.263068567378558,-0.0476320789279594,0.0797487352833009,-1.3413400114394,-0.293416919402804
regulatory.t9999,-2.52218047464167,1.93155413337402,-3.03487385640124,-0.458227404969997,-0.806369090640021,-1.12412024719585,-0.0886445822282448,0.516491761880347,-0.998733834775167,-0.331677038410148,-0.268115221622411,0.0950786083552793,-0.658703154327746,0.654300508596151,0.419599259031085,-1.07781913674286,0.0447562354005562,0.455674889788532,1.1624112743787,-0.760675534748277,1.11507863378945,0.735644043744157
regulatory.t682,-1.94864693932923,2.67291927574921,-2.54840944210458,-0.492381418068046,-0.735242981210907,-1.69810141123474,0.327037619669516,0.341331007974199,-0.62658583260788,0.737274964936715,-0.334367172107375,0.346298129770233,-0.57499270227906,0.187110499326477,-0.789868081960783,-1.38257338693203,-0.291196174630144,-0.345551526499066,0.656078961687256,0.272626765013498,-0.0684021730162357,-0.0542867443089764
regulatory.t1560,-2.96934940290858,3.60023812854628,-2.32976225759304,-0.780695155228804,1.14635974350809,0.610839164950167,-0.93873997459186,-0.799678269548253,-1.47893971473037,0.0247741231148109,-0.395419214693983,0.47012049882375,-0.824744143816149,-0.023249205574834,0.0553022799986658,0.102878774966291,-0.491775996453344,0.203048135287518,-0.561998305961804,0.327171566559738,1.32579051652325,0.682699018918211
regulatory.t7189,-2.21048247007392,-0.149143540960667,-2.45928273211676,2.00001038340796,-1.29070506128348,-0.947554889042503,-0.0253381376429525,-0.12950171012049,-1.14860665638463,-0.44951244767823,0.0150789136570746,-0.0446581716560379,0.103129715567035,-0.301042283922344,-0.305655268378806,-0.114151451206562,0.0795650528662211,0.201873105537305,0.24672666086244,-1.60600981799352,0.878336910420761,-0.338604385923068
regulatory.t997,-3.04853847725335,2.30228970289001,-2.81106848153426,3.56833422848846,-0.827156968899838,-0.751029165247034,-0.74932017779946,-0.212392909105369,-0.710012929224291,0.166460117612777,-1.51245561759941,-0.317781549538538,-0.305928716243918,0.135346270589151,0.230025713021928,0.160188911872078,0.696875206571192,1.02719905281669,-0.740032114394202,0.79567491414696,0.636930061429264,0.368557937903277
regulatory.t3276,-3.54375766231471,3.14726919847222,-1.62456522262849,0.333981451533195,1.94421992322527,1.18769244905054,0.487423129806282,-0.410322034030643,0.59789076903722,1.10732850458882,1.4008104742389,2.90963151321616,-0.721720409517726,-2.02061148192704,-0.136790791025927,0.719462813624545,-2.37926554876855,-0.102859946272038,-0.224088019148142,-0.662347228448535,0.532085849920304,-0.671130244747815
regulatory.t9359,-2.22727730362583,3.54540273482843,-2.90606634462916,-1.39384426171275,0.848925501467359,-0.0866233320838188,-0.0792574819605525,0.450332798925425,-0.437733001798957,-0.338184482150142,0.410699462622374,0.839734286708792,0.0875213725843865,0.766597489268537,0.727673134815696,-1.08020934605902,0.151523223595006,-0.930893658959311,-0.179800288644586,0.644925800976962,1.28703087855118,-0.00808408958142199
regulatory.t8125,-1.5852662368292,2.56666168581794,-3.02208359997011,2.76932372230965,-0.0616988850218603,-0.922491125718431,0.674276697316709,0.122546371277199,-1.58043304625531,0.322603463918238,-0.273364152248446,2.08517723888472,0.754528746587026,-1.27057945033581,0.667517491160862,-0.166589632863864,1.22353455382233,-0.470117638558238,-0.122169520134461,0.671666499214608,-0.80269532540271,-0.48552033710738
regulatory.t6658,-3.48699338725472,3.53681998161358,-3.1886620780639,-0.563272590694346,1.40891675156746,0.560065028071657,0.479842416526312,0.0559215807726094,-2.3531896242059,0.970676663728068,-0.801750293178673,-1.4783362604228,-2.73916444877257,-1.20455782558912,-0.128176550161639,-0.162249312479056,-1.03985107957577,0.197463209903755,-0.0407431737146188,0.906941610249715,-0.401245839399674,1.0006273894436
regulatory.t6768,-2.50093407913878,1.88852647465042,-2.43847794373952,3.07631571833166,-1.45562801844278,-0.681847058511429,-1.62653251361,0.697371042403092,-0.241222930251988,-0.270958032269292,0.923668464988254,0.487857119485663,-2.32307805347234,-1.02563050493312,-0.745031469330706,0.526290266587542,0.129393389894173,0.378770485911553,0.661863333041721,-0.838843920052537,0.341635799859474,0.737745474577519
regulatory.t5350,-2.85007295551414,1.79796509560032,-1.98361357732583,1.14161033921981,-1.06633863161933,0.0179148290261557,-0.653722323041264,0.0868095780342557,-1.20610686129117,-0.0579765624049153,0.76456070532782,2.03303660908962,-2.01488841416272,-0.861924015573411,-0.0107843524528679,-0.381537862617246,-1.35719581246989,1.25439392989717,-0.908071555206323,-0.971803864992784,0.102074762398715,-0.182075375029739
regulatory.t5062,-1.6039138209856,1.69140706332113,-3.29430365125997,6.5141753079186,-3.39997572828237,-0.154269565863816,2.58299971274865,-1.29661192000162,-1.55208244518819,-0.1920045312692,3.63269093064702,2.79075407586886,1.91073569247807,0.65791747843526,0.601175412185895,1.76554016448049,0.230859947111089,0.484183461802853,-0.0879360261365676,-0.276730179806145,0.881101495437154,-0.876151833018191
regulatory.t1089,-1.6335792732877,1.84137949781529,-2.78278542738248,2.19084373235054,-2.35847361606746,-2.33895225986802,1.00258099722244,-0.366207621558082,-1.33953334963644,-0.560999260622368,1.8076521237379,0.300500812233722,1.69487881013678,0.94441986825133,1.69233384572643,-0.192050114982177,-0.681646885512349,-1.02671320209074,0.329236633831625,0.748632212006618,0.00874513925259627,0.214207082783116
regulatory.t4637,-2.18507274413154,2.24379914892764,-2.63334226511846,2.10019520873562,-1.27876669559907,-1.16933254602589,0.886569963389122,-0.88606124832217,0.660573903636634,0.280011034202316,0.218603558618876,-0.402820945452543,-0.965442999370743,1.25566865528871,-1.42047100726002,0.122130313556011,1.6724352296484,1.53384299699317,0.0221580214582111,0.452262875080668,0.714651689048549,0.538728923609536
regulatory.t8568,-2.79663418093117,3.04206417758324,-2.24924468939876,-1.76039589006762,0.517688263257164,-0.354249107421401,0.0494264587542581,-0.180908337266282,-0.656720080708093,0.536180660238482,-0.228361072027081,-0.419217547525127,1.15856194582503,0.967319268643259,0.466689249051912,-0.19700433921188,0.156707929694594,-0.198096252800877,0.291533927262868,0.95450344263351,0.0834288881646485,0.574485203516638
regulatory.t3570,-2.32679958976377,1.03491301052966,-1.64262215679565,4.3555820022807,-2.92484162049903,-1.42538132918994,1.28375447784864,-0.607443984164421,-3.54278771957904,-0.994787175233338,3.12409255724112,4.77751041987421,-0.586998794517269,-2.4246330426915,0.0526962880066264,2.07878023115715,0.0707472132485314,1.3086569797699,-0.93679852616615,1.49294027383156,2.18036098654506,3.0623817502831
regulatory.t9358,-2.99402209669023,3.4640360182264,-2.34210933965961,-0.992128886104208,0.894690779868079,-0.191481536322152,0.147778928042257,0.0294983354238129,-1.0265453268618,1.08506176548671,1.00670835828704,0.163136954625702,1.41910350429318,0.447435793735345,0.0502307174464754,-0.198559268706765,-0.747445989363296,0.350435509809117,-1.04794281334866,-0.0493475345931031,0.70903153559304,0.883433727558498
regulatory.t5758,-1.47892476537132,3.05891835198912,-2.4466914215021,1.71689834973878,-1.94526031698982,-1.43365653914314,-0.366532688399381,0.762274318888884,0.883439604879489,-1.18476731995503,0.926036922287674,-0.996751609984904,-0.83917333467703,1.05187223979152,0.855184220057582,-0.583256988428275,-0.16242754074698,0.371008851415932,0.266034060608046,0.14749481726268,0.629879994843193,0.131743776560839
regulatory.t6433,-1.25231053300083,0.654955674815451,-1.93082660544588,4.79778096860991,-3.27742172199566,-1.41791882122132,1.58777708779666,-0.474951688785987,-1.11809048402707,0.30806830319884,1.78695236783998,3.48389928427559,0.777184904414685,-1.4660014125939,1.11081344561177,-1.2424490123678,-1.75889918488351,-0.290891821536927,-0.882763917708292,-0.560301249208628,-1.10620841659733,0.361814794453105
regulatory.t10240,-2.79357839869936,2.0096828582583,-1.97692410381954,1.58743625323412,-0.914942190737518,-1.04789380397248,-0.823041855204968,-0.865813698568438,1.87256745031016,-0.528050395370927,0.950236327769674,0.659651826965241,-0.276511298120328,-0.59236729089959,-1.10504428077537,-0.248368184222404,0.86376656574488,0.116466546918257,-0.38411487817094,0.571933136562563,-0.757068450624663,1.21236486354475
regulatory.t2692,-1.67789555420855,0.426061303207628,-1.80971734834509,2.72871770307462,-2.28534899390473,-1.27937583649499,-0.00144911776070812,0.298488839765105,0.401889223771361,-1.6059951815049,1.33535648719503,0.765316585244987,-0.573591888814306,-0.984146936190208,-0.691378490156572,-0.685829904500466,0.724599824656378,-0.573423340947793,0.229698161085936,1.15975791657274,-1.22635734089313,0.705307783199938
regulatory.t7449,-1.44519997220677,3.29141023891603,-3.79927078425706,3.09569447209397,-3.03635054419733,-3.15318553032629,-1.95738445174629,-0.176506654391262,1.56317664586283,-1.39056439860302,-0.662997798920329,-3.11206925564537,0.714544044620985,1.15131342137185,0.55879224340134,-0.281392612349165,1.95921588755609,0.709469577562955,1.34108434359531,0.169763020673227,1.16724533396194,0.75047622150846
regulatory.t7970,-1.74258076149207,3.0196266542366,-2.40583081812731,0.0274652891374196,0.0128796378886445,-0.976800039855932,-0.969103102616774,0.493696500108384,1.00589479952051,-0.155997423634175,0.88033777020184,0.0056503952233925,-0.267622740927532,0.599136873720584,0.178084558231893,1.19580650148399,0.943054138379621,-0.0386047282378808,0.366565790044404,1.05222214891821,0.177068679251592,1.23181749379282
regulatory.t3446,-1.78228837745891,1.99783057556202,-2.31771157701791,1.94321789600251,-0.361340052002129,-1.68887188010837,0.365195898427081,-0.00654548037325922,-0.268260416973627,2.12744482884137,1.97890534170759,-0.603722041957938,0.0256173829498849,-1.13445721734087,2.18787199689322,-0.428366106752229,0.652808920541902,1.21222055604003,-0.695598140435096,0.596125953422399,-2.0956179469909,-0.921057385984715
regulatory.t6482,-2.67546677508871,2.79050650683115,-1.59503841279232,-1.44516042170844,0.388884269487162,-2.04854362722078,0.321399891332172,0.736503548174724,-3.80367695212248,-0.144123067325022,-0.892561873554656,0.739936083651831,-1.20426782278009,0.597810420670311,0.909589608144524,-0.877112543522216,1.91433750393298,0.857993161753317,0.301191665813176,0.285124929561261,1.83030632237875,0.551310830851095
