"",tSNE_1,tSNE_2
regulatory.t1606,-25.0992113321022,6.88037939484004
regulatory.t5047,-36.3927231936598,1.10823621003559
regulatory.t9534,-19.2237776406444,-4.44532782509955
regulatory.t3830,-29.4879216748273,-2.05777319125282
regulatory.t3243,-35.6169856154648,7.40658168375621
regulatory.t10260,-23.4167371358186,14.7005740448376
regulatory.t1995,-33.9634154100779,5.17374600666607
regulatory.t7583,-23.8527601895634,-5.08871488230377
regulatory.t1042,-38.473680561841,7.75684463343374
regulatory.t5877,-5.91051768496088,0.416823139899858
regulatory.t2454,7.91782654276322,15.944106512116
regulatory.t5412,-27.9772601428084,-6.97680215436656
regulatory.t9544,-24.4567562829965,16.2444583456361
regulatory.t6623,-16.3916246594757,0.556863346875397
regulatory.t8015,-37.1739810387873,0.463890172062028
regulatory.t8044,-23.5283499112197,14.059199241747
regulatory.t7539,-15.1608159520139,14.4428882425098
regulatory.t8719,-32.6873917364979,-2.3601977495008
regulatory.t5470,-26.7972847741824,4.5395393759948
regulatory.t2657,-20.2951579347979,9.36029276374854
regulatory.t5990,-22.162576579249,16.748913851625
regulatory.t4100,-35.270566488578,8.41084487533772
regulatory.t7073,-22.2710727269268,0.033398773115063
regulatory.t7934,-33.0631607435331,0.669843546669472
regulatory.t5733,-40.2019297210786,1.80580017193366
regulatory.t8911,-20.2532115228884,6.8058212022453
regulatory.t5498,-24.0233539697935,2.7778745015546
regulatory.t8660,-5.08666895616153,10.8456757908646
regulatory.t8123,-40.4194761136202,2.01074747481956
regulatory.t4971,-22.6958995236836,10.6935285895683
regulatory.t4249,-25.0728786513044,10.9997902018843
regulatory.t9163,-15.1163575836083,0.262706986319301
regulatory.t9806,-14.6660532950561,14.2098304202827
regulatory.t2947,-17.7537222042125,10.5168176061352
regulatory.t1807,-40.7309269178752,3.10673553491143
regulatory.t320,-19.8577325765014,3.33234317367389
regulatory.t9226,-31.3193956276054,-3.91472531716592
regulatory.t5268,-23.1887631111914,7.3051890447302
regulatory.t8977,-24.6762719630381,-1.69909056780793
regulatory.t6046,-24.7934907443401,13.5068279777412
regulatory.t342,3.0923601449197,17.0314218862931
regulatory.t767,-15.0878119235925,2.1616082632838
regulatory.t4050,-32.6957472026558,0.325777376442711
regulatory.t443,3.74420882901362,15.8866282563645
regulatory.t6926,-24.8030050664951,9.95335727130476
regulatory.t4937,-22.1542297554853,16.9633712008784
regulatory.t6696,-29.2914785714968,4.48898756053596
regulatory.t7245,-36.2139047359603,6.68540128584978
regulatory.t7586,-35.6659758661808,8.10161583579016
regulatory.t7816,-18.1096507563096,1.91213776240885
regulatory.t3203,-40.608141701364,2.91348448144879
regulatory.t6023,-34.9729006443568,7.98587678783416
cd4.t.helper1279,-9.07994461646245,1.58200190338285
cd4.t.helper2156,-0.680574413145521,11.610115742037
cd4.t.helper6934,-2.87052790056165,1.47618970637195
cd4.t.helper6716,-6.91124838621405,1.27575135064077
cd4.t.helper694,-4.18989142699519,0.582046611087075
cd4.t.helper7838,-36.3030297952006,10.3368778870373
cd4.t.helper8265,-34.760689879263,-9.54051566794776
cd4.t.helper261,-18.3233086479779,-6.93888448110518
cd4.t.helper8505,6.81457591221665,16.9592511753247
cd4.t.helper4058,-16.1214757782936,11.9579763405253
cd4.t.helper318,-3.18962832688848,26.0610063673765
cd4.t.helper10503,-10.2919546184771,5.97778100544262
cd4.t.helper9254,-23.3444495240061,6.29076975619535
cd4.t.helper2091,-26.8394142099097,3.72182464785479
cd4.t.helper4605,-30.1667416171642,2.26480370847836
cd4.t.helper4206,-32.5013691917529,-9.22880045645118
cd4.t.helper2802,-25.1276035032361,-2.32682681264494
cd4.t.helper8171,2.25314205006741,5.18993973575974
cd4.t.helper7525,-21.036986502597,4.63567088160951
cd4.t.helper3264,-19.1287082491913,13.9952376892943
cd4.t.helper10072,-16.6121922490563,6.85278456737308
cd4.t.helper9587,-12.666097485316,5.46124268672383
cd4.t.helper10534,-32.0167072675874,-9.7267312942169
cd4.t.helper392,6.6816351945876,4.61077568253257
cd4.t.helper1287,-36.7191551723837,4.73219873389308
cd4.t.helper10121,-29.3280092056825,5.29825598866495
cd4.t.helper3701,-32.1823957283706,4.78015115715359
cd4.t.helper3307,-1.06282376974928,12.0888197406701
cd4.t.helper6244,-4.34090897022142,8.52086528125446
cd4.t.helper1534,-31.5784484998808,-6.85804740907924
cd4.t.helper5886,-34.8797945362632,-9.68282655271137
cd4.t.helper5982,-38.4302989143548,-0.63424981242135
cd4.t.helper3670,-23.555216947439,7.04387192466332
cd4.t.helper5391,4.2011360638994,13.9413447299923
cd4.t.helper108,7.58849625251379,14.3841632613539
cd4.t.helper4869,-18.0704821776666,3.22604986640338
cd4.t.helper4364,-13.8617681529599,11.2275867592638
cd4.t.helper4011,-32.7427652247882,-1.22515388804969
cd4.t.helper1326,6.67711194084911,4.27634803150212
cd4.t.helper11210,-4.47840501393169,0.213699313952812
cd4.t.helper5735,-3.62924457924899,10.3493076855238
cd4.t.helper6566,-31.2494248014756,5.69169418779904
cd4.t.helper2247,-25.0282134451659,-1.37950385280805
cd4.t.helper10929,-1.82087589271433,8.4935390013203
cd4.t.helper5062,-17.6789630167339,6.36556404187657
cd4.t.helper10953,1.34954120055091,18.5613299067301
cd4.t.helper2560,-8.45268654303222,7.20174036196346
cd4.t.helper4032,-35.9456858077136,7.42644172093507
cd4.t.helper3813,-4.81807308564769,6.17439913125144
cd4.t.helper6125,-16.7408096246336,9.46934893913048
cd4.t.helper3939,-0.663654538981616,15.3849317006508
cd4.t.helper6569,-0.558744374438596,7.71816419061661
cd4.t.helper10134,-17.5022315555474,-3.25440920650851
cd4.t.helper4888,-10.5517270804634,3.35860208886031
cd4.t.helper8516,-29.1137522104072,-5.49891618103386
cd4.t.helper11192,-29.6736274303443,1.19783643014135
cd4.t.helper4554,-8.05075069145583,2.4609584448782
cd4.t.helper6339,-22.0087803898614,2.33755234441946
cd4.t.helper1228,-5.64698494361812,5.28665312494664
cd4.t.helper6483,-9.20749669617039,4.43984594987608
cd4.t.helper9509,-13.0472559706507,7.45618734813123
cd4.t.helper6147,-1.70162763937385,15.2929641794967
cd4.t.helper842,-13.9267361427017,0.0135645287390227
cd4.t.helper2603,-34.5811873145285,1.75133207691246
cd4.t.helper1322,-27.9514093213471,-6.96907852368478
cd4.t.helper10708,-12.4215051140357,7.64249583390115
cd4.t.helper2440,3.35449836087563,15.6913355512101
cd4.t.helper4180,-27.4357501087188,2.87559194989901
cd4.t.helper1844,-29.3111785324327,-4.52154139054793
cd4.t.helper538,-23.4006899064709,5.7400552029873
cd4.t.helper2041,-3.31866729318727,9.3844304697475
cd4.t.helper1083,-28.5245752681609,2.01554589730903
cd4.t.helper10038,-18.2981680186734,-20.2023287203174
cd4.t.helper2020,-24.1516131333822,7.4323753176912
cd4.t.helper5099,-35.3517718537985,-11.8349786023834
cd4.t.helper9020,-15.9152199580962,-2.7331724295585
cd4.t.helper2640,-26.2382337045004,7.62287103148154
cd4.t.helper7045,-19.0277802684008,-1.73910645071338
cd4.t.helper8342,-22.0781167430503,-17.7363959092799
cd4.t.helper3189,-5.41276684592076,3.33321101495317
cd4.t.helper6439,-3.90257510747075,8.97040649599803
cd4.t.helper302,-13.4349553406632,-4.96319328141623
cd4.t.helper1238,-33.5629921284253,-3.21824580020521
cd4.t.helper5363,-13.4682880463948,9.21553899058902
cd4.t.helper3199,8.08640595288201,15.0138856194322
cd4.t.helper5136,-29.6743169457373,-1.74714342007158
cd4.t.helper7825,-30.5206233623481,-5.25936437740739
cd4.t.helper24,-30.1578433268243,-3.54109429498348
cd4.t.helper10841,-27.9499372901876,-6.94029657161962
cd4.t.helper3424,-15.8283861056095,-0.766475627988355
cd4.t.helper10491,-23.5102674375391,14.0481149212018
cd4.t.helper7405,-6.18476330830932,13.3709099753375
cd4.t.helper8885,-21.4919127743625,6.96217405797104
cd4.t.helper1461,-6.13373239065759,14.1666341493786
cd4.t.helper5502,-29.6288251597182,6.67985879928238
cd4.t.helper2017,-15.4820298655021,11.4040098866966
cd4.t.helper470,-14.3795165401783,3.69208739999054
cd4.t.helper9697,0.839241787427428,5.05583588116612
cd4.t.helper2584,-22.5592428905809,-6.84360889826415
cd4.t.helper4417,-34.1430252174126,10.8841224624924
cd4.t.helper4609,-2.35210009414736,2.75967854915692
cd4.t.helper10388,3.19410683560414,14.2702149294286
cd4.t.helper7645,-3.38576515998151,16.8385742647754
cd4.t.helper9137,-20.4827451586717,10.0746371200818
cd4.t.helper5818,-28.1342526467068,-6.2288759782678
cd4.t.helper6942,-27.4817511871837,-0.836627121411211
cd4.t.helper5812,-16.2670426679831,4.67810798395112
cd4.t.helper7544,-32.0258071033701,-5.02739137153842
cd4.t.helper10739,-11.7607520749023,-0.976424968262866
cd4.t.helper5739,-37.7815870880237,2.7102006055333
cd4.t.helper7227,-18.3329922340708,-1.74169925899121
cd4.t.helper5587,-32.8299340102825,-0.954034654510194
cd4.t.helper4325,-1.42908793401172,2.37613546293081
cd4.t.helper259,-31.372449630151,-6.09181588655857
cd4.t.helper3709,-27.7604327806135,-9.70971110167571
cd4.t.helper9913,-19.8639999662138,16.7443013661412
cd4.t.helper5970,-16.7944977686906,-0.532032471269392
cd4.t.helper1095,-30.2674427886977,-8.82469384195886
cd4.t.helper2308,-2.47686592530237,14.2023407728539
cd4.t.helper4613,-5.50936506003959,3.59291276428557
cd4.t.helper10144,-25.0395299227212,1.4344752030283
cd4.t.helper4980,-33.0597444895469,6.64227228644712
cd4.t.helper4291,-35.3359384927486,8.36352133029613
cd4.t.helper8858,-28.8385451962216,-6.05448646334188
cd4.t.helper3311,-4.41239107066337,1.35501545852921
cd4.t.helper5923,-22.6706880481792,-1.33889983197019
cd4.t.helper2122,-15.6297163283271,4.18579681997434
cd4.t.helper8094,-23.9386263519853,-3.34547688264563
cd4.t.helper9149,-14.4711324717975,-3.36909951515567
cd4.t.helper3965,7.97073857657689,12.1642950897466
cd4.t.helper1117,-27.9009998186722,0.697905079235377
cd4.t.helper3467,-15.899684829413,5.58960122447812
cd4.t.helper3542,-17.6882564652196,-6.47266398826247
cd4.t.helper6470,-28.5407819567911,-5.95528835935194
cd4.t.helper6899,8.50270222515508,15.1097546175671
cd4.t.helper8183,-29.9700755400166,-3.7326794405461
cd4.t.helper5061,-40.7980851634503,2.57168532437608
cd4.t.helper6377,-18.8262283066056,11.9836722617765
cd4.t.helper6635,-5.55500112536562,16.5180255369114
cd4.t.helper6311,-6.69724397683554,10.301808386119
cd4.t.helper1042,-29.581944566092,-7.08386391536117
cd4.t.helper7906,-14.7751957306128,0.579909611331966
cd4.t.helper3693,-9.05305579558591,4.22370995386027
cd4.t.helper4627,-22.6106777960471,3.89435279930513
cd4.t.helper490,-30.3387475273999,-10.3792741439352
cd4.t.helper1871,-15.1008238009394,11.9230893816173
cd4.t.helper2212,-31.6674483867591,-4.41989293859613
cd4.t.helper8033,-5.07779519212051,11.6382907784336
cd4.t.helper9678,-3.10539854273286,15.3722416368622
cd4.t.helper2738,-9.57899764043104,7.49236821173426
cd4.t.helper6636,-37.9078008261937,0.397167296263138
cd4.t.helper9108,-22.7276549729876,14.8122650816462
cd4.t.helper5907,-11.4261350936245,4.1891116605177
cd4.t.helper9930,-28.9050667842751,5.28964566378144
cd4.t.helper1939,-32.3289584235064,-7.21814845282083
cd4.t.helper9262,-29.9450190759892,-10.1670329407766
cd4.t.helper3194,-4.68797849583114,0.591584109815312
cd4.t.helper4228,-12.4883175296325,14.7613885031892
cd4.t.helper1711,-5.81963177954617,14.3690604814509
cd4.t.helper2824,-35.1706528046271,1.70361117941614
cd4.t.helper5763,-7.69649427865519,-0.543620323669455
cd4.t.helper3972,-35.5814952341542,9.85028270225134
cd4.t.helper8597,-33.545652186989,1.96694359115704
cd4.t.helper1541,-30.6182667769481,2.81158667066497
cd4.t.helper6824,-20.8841180615822,1.8111809849504
cd4.t.helper6819,-33.8526908244436,-3.75371138882785
cd4.t.helper2966,-17.3757403415373,5.55826818068376
cd4.t.helper6742,-5.38651692433216,9.9352511624574
cd4.t.helper7840,-32.4889554339626,9.63165136292717
cd4.t.helper6159,-14.0592554621289,1.2799257881505
cd4.t.helper7189,-2.23621512502747,6.38631893676409
cd4.t.helper7326,-10.8905971551728,-4.00941471386294
cd4.t.helper8838,-16.7353065530792,2.57889367209491
cd4.t.helper1012,-15.7664639999023,-2.64840857264811
cd4.t.helper3641,-27.4748453107931,6.57227349689408
cd4.t.helper140,-15.2813387390579,0.829213693228975
cd4.t.helper1315,-17.7335165803394,6.7475916027545
cd4.t.helper2118,-10.9115812425731,-2.86168290242562
cd4.t.helper5146,-25.6259361071743,2.91892259556319
cd4.t.helper6023,-13.8532603567895,0.583152248715725
cd4.t.helper6830,-31.7222028739662,-5.55368894702084
cd4.t.helper2550,-11.0691745889898,-2.88812248652597
cd4.t.helper10375,-23.1089304309218,-1.77981308137184
cd4.t.helper8625,-27.5321851666178,0.129552512509327
cd4.t.helper5209,-33.5108103964594,0.0322184444524167
cd4.t.helper10011,-25.8674839511859,3.20872332185668
cd4.t.helper7337,-31.9034905545807,-9.82856549712836
cd4.t.helper3098,-20.7125591117488,2.6086298549039
cd4.t.helper5147,-33.0068142790817,1.35628030105795
cd4.t.helper6577,-20.9952308705797,5.53510572255877
cd4.t.helper10852,-24.6380498976408,-9.00433428253934
cd4.t.helper9745,-25.7038777728366,7.16560218149636
cd4.t.helper10025,-24.1227195072147,-0.920415308983001
cd4.t.helper9574,-21.2736641454426,13.470302963731
cd4.t.helper4498,-25.8932490160042,7.26654277293544
cd4.t.helper2925,-8.81556373224063,4.62755373879638
cd4.t.helper4951,-24.6250277606737,0.379245284706792
cd4.t.helper2695,-11.3937719090223,-0.580603550601998
cd4.t.helper5413,-18.9359590399809,12.7763834916779
cd4.t.helper3144,-2.55973941495018,4.08592399128249
cd4.t.helper6004,-16.0798561751026,-2.54854978463964
cd4.t.helper4805,-16.1340994302396,2.39402331381377
cd4.t.helper3150,-29.9160491449468,-1.74867801050655
cd4.t.helper5114,-23.7951231766142,4.63940112112782
cd4.t.helper5859,-31.2917679219836,9.01218043871738
cd4.t.helper8530,-3.75074454906709,6.48306903551931
cd4.t.helper2678,-1.50170107260799,1.8313109434874
cd4.t.helper926,-36.7502723891813,0.0629798073696937
cd4.t.helper1503,1.01969150536241,5.02955217748451
cd4.t.helper7575,-15.0493388786558,5.2570760041639
cd4.t.helper8687,-22.674109440408,-6.66844319745506
cd4.t.helper5270,-4.43938515636743,10.462350617888
cd4.t.helper8188,-11.137030512257,-0.519705301054776
cd4.t.helper1138,-5.07367679238631,15.6758487611691
cd4.t.helper3135,-15.0904607888165,-2.00909720795499
cd4.t.helper2592,-7.56835153819325,6.46245061719613
cd4.t.helper9881,-24.2578641368756,-4.08427610755968
cd4.t.helper2657,-37.228511364188,5.27951508357991
cd4.t.helper4659,-18.1048900477703,-5.35260402985674
cd4.t.helper7966,-28.7911788536042,-1.37671496125771
cd4.t.helper4269,-30.7361693178107,-8.20443429272974
cd4.t.helper9241,-14.6028162928785,-2.96866990375695
cd4.t.helper1870,-27.1179532501029,3.67363711400513
cd4.t.helper4838,-27.0230527254187,-3.46460777227992
cd4.t.helper5388,4.35916291869613,14.1755929387798
cd4.t.helper4632,-3.48912829986079,16.4001781720884
cd4.t.helper4895,-7.50462356902979,9.95629229711248
cd4.t.helper10366,-33.689133550145,4.78974153476255
cd4.t.helper5789,-2.59558437384896,11.0343176443795
cd4.t.helper9001,-17.9344486708435,15.0339409917264
cd4.t.helper7380,-28.2943356313634,3.34981227922588
cd4.t.helper6647,-25.3905299193685,4.83693259944579
cd4.t.helper8980,-20.5022778184867,6.01080705556997
cd4.t.helper8034,-31.9467232248824,-8.32975121601336
cd4.t.helper11079,-14.1778463819421,11.1124628317904
cd4.t.helper10719,5.57818349037249,11.6164427724737
cd4.t.helper9216,7.83255615787015,9.54997341776291
cd4.t.helper6160,-15.7264607198582,6.86172722434105
cd4.t.helper9402,-24.3617507737923,16.0388747283943
cd4.t.helper6153,-31.7100657675645,-9.12565232759541
cd4.t.helper19,-38.2553352167589,9.09260725525189
cd4.t.helper10065,-4.19647923030998,6.29443487378592
cd4.t.helper3932,-29.9625127220595,-3.39633439341708
cd4.t.helper7549,1.45310724265678,11.3735514376182
cd4.t.helper7850,-25.0189087563702,11.3559880342722
cd4.t.helper113,-36.3754088644572,4.72936448789369
cd4.t.helper1442,-40.4492594949775,8.40636376078428
cd4.t.helper9834,-15.0316805042015,12.2343658614482
cd4.t.helper1847,-19.9638078190852,10.2102095866944
cd4.t.helper5364,-21.4907767303736,5.83203517454359
cd4.t.helper6664,-11.567724937076,14.2763354331374
cd4.t.helper5397,-26.4031767751103,-0.769674210403576
cd4.t.helper3612,-5.16433961000682,-2.7709582770953
cd4.t.helper4735,-17.5650486413622,6.06768866833127
cd4.t.helper457,-16.1599352184509,14.1255604136132
cd4.t.helper8166,-4.21421861628246,4.196976416015
cd4.t.helper8958,-28.6692507106193,-9.81596111888763
cd4.t.helper1894,-29.4342220774021,1.80908855954961
cd4.t.helper2194,4.20287599608958,15.5571891927443
cd4.t.helper2708,-16.0229364813785,10.910277086462
cd4.t.helper7124,5.11540346200977,15.2874078868778
cd4.t.helper8667,-23.4320724066299,11.2720404665371
cd4.t.helper7228,1.33335277663184,9.00399275747974
cd4.t.helper9121,-24.8101612425408,5.03156138130824
cd4.t.helper10248,-31.6490582708197,-4.17796769357616
cd4.t.helper2837,4.92876951114696,17.7785824753222
cd4.t.helper6327,-23.3949045234208,4.76809291487205
cd4.t.helper9638,-32.2736677857772,-4.28514298378977
cd4.t.helper8178,-6.10271543292661,10.1984351250188
cd4.t.helper2817,-40.7318495369317,2.67765951505551
cd4.t.helper9554,20.976290219579,20.2370359690787
cd4.t.helper8138,-29.2713664370575,5.40557704095448
cd4.t.helper3745,-23.6708518661683,15.3470029454751
cd4.t.helper4973,-21.0499749599207,3.3600569368358
cd4.t.helper535,-12.5274960865258,14.8003572560588
cd4.t.helper8230,-13.135333518466,-1.5983974367284
cd4.t.helper6091,-14.8227712883643,11.4859219645465
cd4.t.helper7111,-32.1484115157439,5.20719175273189
cd4.t.helper9925,-7.13701997090694,-0.164659153304342
cd4.t.helper10483,-16.1767153849657,-0.928905145688814
cd4.t.helper873,-21.0684229337336,5.66778861554596
cd4.t.helper5802,-27.4659555221425,6.59823720327984
cd4.t.helper9229,-20.0009716480502,-4.38273743236117
cd4.t.helper10916,0.43645581133298,4.57373452877185
cd4.t.helper5203,-23.0400386338728,10.7809327953639
cd4.t.helper6771,-29.7779515154147,-1.39459206872639
cd4.t.helper5897,-29.1856138453125,6.70984199769172
cd4.t.helper4396,-11.6013507414609,7.2459612855909
cd4.t.helper3971,-24.2906522994148,-8.95400599654994
cd4.t.helper5795,-15.7147247641163,4.54219286375277
cd4.t.helper9286,-11.9032336410687,1.30870137563388
cd4.t.helper10909,-26.9649552137868,-4.0601894807296
cd4.t.helper10078,-26.9889441670655,0.220480276997245
cd4.t.helper2293,-20.3237894356021,2.39370623046719
cd4.t.helper10285,-23.9764417744092,-3.81907416833715
cd4.t.helper1054,-40.730894418929,3.88255322706359
cd4.t.helper1820,-24.9235017385276,16.0791647538776
cd4.t.helper10526,-34.0146994661138,4.16053703597934
cd4.t.helper8472,-33.8232292878898,-10.1406066495925
cd4.t.helper5398,-12.9635048110534,13.2173635788807
cd4.t.helper3857,-12.6254896980639,2.0501370544204
cd4.t.helper1718,3.69630635624226,16.351703043843
cd4.t.helper1776,-17.0617874034098,12.9762724994327
cd4.t.helper6370,-15.8111383170402,11.5594116738137
cd4.t.helper7110,-32.9755145114721,1.90323460819474
cd4.t.helper10808,-12.7709670579775,8.20006217701362
cd4.t.helper5376,-12.2075902461002,-1.14102177012018
cd4.t.helper4134,-11.0024805620808,-3.84176519318978
cd4.t.helper8569,-4.06780422974314,5.25029802178119
cd4.t.helper2417,-2.43831344858986,14.2411074259605
cd4.t.helper10505,-24.7156001250398,3.31602051409735
cd4.t.helper3415,-38.8108490049895,2.61144843259647
cd4.t.helper9267,-14.170767115164,10.8901748680874
cd4.t.helper2340,-7.10873479910588,0.267377770220679
cd4.t.helper2652,-38.3833087762306,3.09998284664165
cd4.t.helper3501,-23.4380694415323,3.21942538705047
cd4.t.helper6054,-16.6245259447596,2.7325789198965
cd4.t.helper6750,-17.8770575047382,-3.74471190061803
cd4.t.helper10037,-23.9725941028164,-8.53491971332833
cd4.t.helper7529,-16.5604034591833,9.86641411931347
cd4.t.helper9585,-11.1357726671229,-3.76657824296034
cd4.t.helper5842,-11.9513133185874,0.0328887202468237
cd4.t.helper616,-23.1799348906407,7.29912905648626
cd4.t.helper2690,6.05762439783627,10.9274552993222
cd4.t.helper9017,-3.91688859366346,12.2188813341709
cd4.t.helper10856,-30.5914916707031,-8.60768324437503
cd4.t.helper3993,-16.1261024757343,4.97923155626334
cd4.t.helper4196,-23.4055663674968,-1.65896708376386
cd4.t.helper2894,-2.45018349102187,13.8172202474612
cd4.t.helper5240,-20.7772174035147,-2.71237295072986
cd4.t.helper1474,-21.0255086912046,15.6269027898783
cd4.t.helper10723,-40.5447237488087,8.47669122298093
cd4.t.helper4109,5.22984283937631,15.5159980800794
cd4.t.helper10306,-25.93398437625,5.61789448315244
cd4.t.helper8208,-23.7317242670188,10.2375333849218
cd4.t.helper1198,-2.71419443053974,16.0231211000971
cd4.t.helper10055,-29.9781731971932,-3.81417303185
cd4.t.helper10389,-11.2262362633479,14.2153465141271
cd4.t.helper6039,-35.3823180405665,-10.3791584880242
cd4.t.helper2899,-4.69716461155249,16.9939610955985
cd4.t.helper5120,4.72205748715588,13.969018690661
cd4.t.helper939,-15.9394241895466,6.72816848005647
cd4.t.helper4564,6.06411178604526,5.9461337424131
cd4.t.helper2542,-15.7652089107369,4.24881154151444
cd4.t.helper9021,-30.6457318854245,-3.48404261203311
cd4.t.helper10353,-19.4407712859901,13.9368690064333
cd4.t.helper1520,-27.5081080132764,-2.44757511327868
cd4.t.helper4503,-20.3215325713458,15.7305919610965
cd4.t.helper6506,-17.7772176912828,5.33938179378751
cd4.t.helper11130,-37.712653417904,-0.265694653357557
cd4.t.helper9196,-22.4867301845783,-7.49891980949019
cd4.t.helper1717,-24.5934871913598,-2.54111456837334
cd4.t.helper9296,-19.4002815944993,-3.76679840291212
cd4.t.helper4588,-15.4874175753073,14.9271908630797
cd4.t.helper7186,-8.12254407381199,5.83062086407638
cd4.t.helper742,-33.0245238441794,-3.29556768047888
cd4.t.helper1331,-18.7892217685084,9.82778618644248
cd4.t.helper5180,-14.5381524971239,3.71928244794475
cd4.t.helper2234,-3.59321543636081,0.359124222062732
cd4.t.helper7579,-17.3065386634432,-1.92163368131449
cd4.t.helper2558,-15.3618138416524,10.2666977179107
cd4.t.helper10616,-12.7229609196037,4.76749706036187
cd4.t.helper809,-29.2743463272847,2.10529707819069
cd4.t.helper1217,1.20949776516202,15.001282775961
cd4.t.helper5598,-15.6002970477793,11.7945645310122
cd4.t.helper10712,1.60909428746756,17.2284640504873
cd4.t.helper9647,-26.0219328489572,-21.0587002994029
cd4.t.helper724,5.97651265200523,10.8652173298731
cd4.t.helper79,-2.8033605420399,9.35043038823921
cd4.t.helper944,-29.728895637525,-6.53671496424613
cd4.t.helper8413,2.25107612093372,18.1576543759366
cd4.t.helper2442,-33.7826211521579,0.744968770907083
cd4.t.helper4550,-32.2984001651848,-9.75663697042785
cd4.t.helper7248,-18.4925067359829,-6.56816208709824
cd4.t.helper2395,-24.9843744553507,-1.25594825891697
cd4.t.helper282,3.10095625058555,14.1708917156423
cd4.t.helper8446,-3.60005167189531,1.54604874904249
cd4.t.helper3083,3.90814611346549,11.1211381151724
cd4.t.helper8036,-29.7747736808045,9.05889257474891
cd4.t.helper10655,-2.78360896649969,6.54274183479781
cd4.t.helper5832,-10.97091337833,-2.71874800611033
cd4.t.helper10988,-5.36034546564222,-0.85366714935623
cd4.t.helper1938,-24.2211418932909,6.4639301206088
cd4.t.helper642,-12.7726115731622,1.18980155837822
cd4.t.helper2604,-16.2567824506943,10.1730512125278
cd4.t.helper6883,-29.0347918465594,-6.19073050827005
cd4.t.helper573,-21.5057598674926,15.452023416419
cd4.t.helper1923,1.9418311591229,16.6199505295065
cd4.t.helper10501,2.60391915648777,11.3552240384508
cd4.t.helper638,-8.40038026866742,2.13578790678355
cd4.t.helper4743,-23.6035354078735,-9.28162687123942
cd4.t.helper9428,-3.5222937387714,1.96448747630889
cd4.t.helper2438,-4.25386263389387,11.1917115406919
cd4.t.helper8592,-31.6479977593898,9.32106694530419
cd4.t.helper167,-34.8056224776086,-3.53606305193256
cd4.t.helper9707,-6.57974079111805,11.2141255732803
cd4.t.helper3611,-28.2215229322022,2.3992073684533
cd4.t.helper6909,-13.5592902883529,11.5849612013216
cd4.t.helper3153,7.92571096274843,9.15459009918639
cd4.t.helper793,-10.6197180908062,5.02329677917132
cd56.nk675,-1.52786411240961,33.2872320576628
cd56.nk4713,12.7287122429148,43.6242469816427
cd56.nk8312,4.57454999092867,32.3358824389821
cd56.nk2348,11.6518821758599,33.601042936836
cd56.nk6778,4.55501783093205,35.5398077093212
cd56.nk7987,-0.111644366671343,39.8375556646041
cd56.nk523,-1.62163470369878,36.7956614617349
cd56.nk6934,-1.56596658694009,36.2031583091384
cd56.nk7302,14.2167942586707,31.0607311374543
cd56.nk7697,-0.642507660631776,29.2196807568812
cd56.nk7136,-0.459198459736846,37.2358992107916
cd56.nk6365,14.7886589392841,39.4208513630195
cd56.nk6049,-16.5329341411089,-24.2216335572034
cd56.nk2104,-8.13194104671114,35.6854236713957
cd56.nk5484,-1.8728440057475,27.5175955276989
cd56.nk1432,16.3421851808381,39.1331728134187
cd56.nk4667,-1.97411707198717,36.0392751265266
cd56.nk7996,11.0453192223196,28.1631930596541
cd56.nk6126,-8.91073020163409,37.762550896479
cd56.nk8224,10.0805912017523,42.0102246936998
cd56.nk1263,10.3197105694268,34.2680267936817
cd56.nk4189,1.55484440776736,30.2240868857323
cd56.nk2159,-0.630826919671803,40.411478963171
cd56.nk4350,-4.02400840582766,39.6591933911062
cd56.nk1323,7.21019054450253,36.0320901136493
cd56.nk7519,-1.91085996037991,39.8735588322048
cd56.nk3629,14.3373424475176,39.5819199921142
cd56.nk4643,-3.80605563384341,36.0738289486397
cd56.nk4666,13.149737272878,40.4693723411797
cd56.nk7904,12.9577600472174,41.342578121395
cd56.nk6070,10.3007946331972,28.4582868416186
cd56.nk1436,0.849594807998908,30.1380747817609
cd56.nk5861,-7.45570147295714,33.7654234730624
cd56.nk859,-4.07604374792362,28.8679668241509
cd56.nk7732,13.9200506294325,41.0955886429032
cd56.nk7849,3.53212209503545,31.4300666410987
cd56.nk6052,10.430221939801,31.3119665348167
cd56.nk3466,4.13436130952359,37.1832717391065
cd56.nk7475,-3.15154323563858,26.1966130296349
cd56.nk2698,-0.264807767912955,41.0261651362618
cd56.nk7209,14.7496802074973,35.7609228087673
cd56.nk4868,-0.00711407093615375,32.3584263126049
cd56.nk2321,2.97732911682445,38.8250760573746
cd56.nk5351,0.296616605703026,34.0724927133724
cd56.nk6454,11.4778149456344,28.0075214029109
cd56.nk1351,14.2017965701639,34.5743519591141
cd56.nk5629,-7.43940283947176,35.8462871446247
cd56.nk7495,3.66353704428851,38.8390030839324
cd56.nk4564,6.09725445019935,30.6294415910982
cd56.nk3354,14.846170161021,43.2197731497085
cd56.nk1527,-5.972650552362,36.072797947864
cd56.nk7373,-3.81117436344453,40.5636965118375
cd56.nk6015,-5.80121616227682,41.1047606723861
cd56.nk6785,-0.528907668996013,40.3210740875676
cd56.nk4378,7.12018337173091,40.3763887666416
cd56.nk4068,12.9381638080291,31.9089009525638
